date,largecap,midcap,smallcap,liquid,gold,flexi
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
20-May-2020,36.13,43.977,31.3352,3131.3999,15.7254,24.8126
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
21-May-2020,36.43,44.263,31.6352,3131.8695,15.6069,25.3109
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
22-May-2020,36.18,44.094,31.4312,3132.5616,15.7285,25.1826
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
26-May-2020,36.25,44.331,31.6236,3133.9021,15.5321,25.3222
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
27-May-2020,37.13,44.59,31.9293,3134.0985,15.3203,25.7978
28-May-2020,37.83,45.191,32.3973,3134.3204,15.509,26.0039
28-May-2020,37.83,45.191,32.3973,3134.3204,15.509,26.0039
28-May-2020,37.83,45.191,32.3973,3134.3204,15.509,26.0039
28-May-2020,37.83,45.191,32.3973,3134.3204,15.509,26.0039
28-May-2020,37.83,45.191,32.3973,3134.3204,15.509,26.0039
